Date,Area,Equipment,Is Running,Driving End Temp,Driven End Temp,Oil Level,Abnormal Sound,Leakage,Observation,RMS Velocity (mm/s),Peak Acceleration (g),Displacement (µm),Gearbox Temp,Gearbox Oil Level,Gearbox Leakage,Gearbox Abnormal Sound,Gearbox RMS Velocity (mm/s),Gearbox Peak Acceleration (g),Gearbox Displacement (µm)
2023-02-21,Finishing,3-P-607-2,True,75.91604418846508,68.9536654333445,Normal,No,No,Normal Operation,2.2172593239032627,1.117591673886217,180.02515525202708,,,,,,,
2023-02-21,Finishing,3-P-608-1,True,75.53157316583693,67.70580823157839,Normal,No,No,Normal Operation,2.9688735033079783,1.219968556590622,184.16165008885318,,,,,,,
2023-02-21,Finishing,3-P-608-2,True,75.59653168137191,70.7384779246891,Low,No,No,Normal Operation,2.2009359564203113,1.2323396198078131,177.91902297954857,,,,,,,
2023-02-21,Finishing,3-P-609-1,True,79.15358374220065,69.17415906212246,Normal,No,No,Normal Operation,2.832228370209544,1.1976799674803495,181.0616248703864,,,,,,,
2023-02-21,Finishing,3-P-609-2,True,74.22963917707631,70.53325269990307,Normal,No,No,Normal Operation,2.8735821032367395,1.0824634567873785,173.8872900114448,,,,,,,
2023-02-21,Finishing,3-P-610-1,True,74.01475683778668,70.24058677368623,Normal,No,No,Normal Operation,2.807226943661996,1.4138074759095516,179.03787205139398,,,,,,,
2023-02-21,Finishing,3-P-610-2,True,74.21521677313606,68.51484684130858,Normal,No,No,Normal Operation,2.647007844356015,1.5898554150382769,187.74808697958755,,,,,,,
2023-02-21,Finishing,3-P-611-1,True,75.44718318981371,65.67393215467183,Low,No,No,Normal Operation,2.1316442431606735,1.5559771715214925,183.05674151257526,,,,,,,
2023-02-21,Finishing,3-P-611-2,True,75.13488072780359,66.49917572113281,Normal,No,No,Normal Operation,2.818650405394603,1.045765633169057,186.30610517077488,,,,,,,
2023-02-21,Finishing,3-P-612-1,True,74.0625880407658,72.78520806614875,Normal,No,No,Normal Operation,2.3118894862054833,1.1388245763584133,176.71237647252553,,,,,,,
2023-02-21,Finishing,3-P-612-2,True,77.33472652102688,67.83735169380147,High,No,No,Normal Operation,2.5872235585936436,1.180825921138771,174.4441297816243,,,,,,,
2023-02-21,Finishing,3-K-602-B,True,72.7331658475716,70.94271503075836,Normal,No,No,Normal Operation,2.484070510943834,1.4079214595725,181.71164980884728,,,,,,,
2023-02-21,Finishing,3-K-602-C,True,74.9033027813438,69.99294681289079,Normal,No,No,Normal Operation,2.341214122129653,1.0188747349494007,173.5119835097174,,,,,,,
2023-02-21,Finishing,3-K-603-1,True,72.97587878449265,66.8946595826026,Normal,No,No,Normal Operation,2.730384604531712,1.2234084274601555,171.65698729244218,,,,,,,
2023-02-21,Finishing,3-K-603-2,True,76.8259119447102,67.97812291503082,Normal,No,No,Normal Operation,2.103142160019535,0.8659679832287057,185.42255606145307,,,,,,,
2023-02-21,Finishing,3-K-605-B,True,76.33220190381418,66.70638340056493,Normal,No,No,Normal Operation,2.395180879059397,1.1404608364387374,183.66209419380084,,,,,,,
2023-02-21,Finishing,3-K-605-C,True,74.3955374911102,72.60832097221156,Normal,No,No,Normal Operation,1.8553657173415776,1.13114856559053,183.64621417902725,,,,,,,
2023-02-21,Finishing,3-K-605-D,True,76.05644305171157,66.84109914655419,Normal,No,No,Normal Operation,2.2691549721008615,0.9094593031266214,187.3941919453917,,,,,,,
2023-02-21,Finishing,3-K-605-E,True,74.29555928656697,69.59252628400931,Normal,No,No,Normal Operation,2.1928123903487147,1.5073248544170403,175.9731660622316,,,,,,,
2023-02-21,Finishing,3-K-605-F,True,78.72342538319268,70.82023921351154,Normal,No,No,Normal Operation,2.2232050258397518,0.7957747953826666,178.2673383647998,,,,,,,
2023-02-21,Finishing,3-K-605-G,True,71.50418567084542,73.30032596254296,Normal,No,No,Normal Operation,2.618716930769074,1.1815827154666791,187.8046102320021,,,,,,,
2023-02-21,Finishing,3-K-606-A,True,73.12085166235259,68.91726528480865,Normal,No,No,Normal Operation,2.8742907011205663,1.270285662838924,179.30420035186629,,,,,,,
2023-02-21,Finishing,3-K-606-C,True,73.26269207101895,72.60501407324573,Normal,No,No,Normal Operation,2.9016702141740747,1.2754150999263345,187.78470979517792,,,,,,,
2023-02-21,Finishing,3-K-606-D,True,73.69155837257975,69.52272039523022,Normal,No,No,Normal Operation,2.0128373585847963,1.402847206407733,186.3175433051923,,,,,,,
2023-02-21,Finishing,3-K-606-E,True,76.94696988393818,70.46400217907862,Low,No,No,Normal Operation,2.042343938113424,1.180655867666609,182.58539045948223,,,,,,,
2023-02-21,Finishing,3-K-606-F,True,81.37614717325863,72.20962547302527,Normal,No,No,Requires Maintenance,3.63239170298971,1.4046628418379317,196.0275028316941,,,,,,,
2023-02-21,Finishing,3-K-606-G,True,75.07687667977811,70.54901894507337,Normal,Yes,No,Normal Operation,2.4470814441865425,1.2614256496560703,190.98212168735728,,,,,,,
2023-02-21,Finishing,3-K-701-A,True,72.01656441907492,68.15306552284375,Low,No,No,Normal Operation,1.6050936378030407,1.0706476830968727,182.62607302879684,,,,,,,
2023-02-21,Finishing,3-K-701-C,True,75.83023060865276,68.10386497988115,Normal,No,No,Normal Operation,2.057937941771803,1.0334401463150154,180.75340556057017,,,,,,,
2023-02-21,Finishing,3-K-701-D,True,75.22501649597677,70.85169520217114,High,No,No,Normal Operation,2.775256276536003,1.418188378661202,173.33757857146634,,,,,,,
2023-02-21,Finishing,3-K-701-E,True,73.11531234102543,69.79707535038438,Normal,No,No,Normal Operation,2.072229828673833,0.9511858937499512,181.6048799287612,,,,,,,
2023-02-21,Finishing,3-K-701-F,True,73.2778724391906,69.88752163460406,Normal,No,No,Normal Operation,2.7886178445313106,1.3422058793920237,185.18334755859414,,,,,,,
2023-02-21,Finishing,3-K-704-A,True,75.4145427924415,69.22444186509247,Normal,No,No,Normal Operation,2.736783144974888,1.1560563154081547,174.5191573133211,,,,,,,
2023-02-21,Finishing,3-K-801-A,True,73.55877555612693,70.60892365010243,Normal,No,No,Normal Operation,2.791789286729069,1.4110517570764867,183.64645556479582,,,,,,,
2023-02-21,Finishing,3-K-802-B,True,72.78655897659497,70.23743815224725,Normal,No,No,Normal Operation,2.1564917807662827,1.351663061317719,180.4039429962013,,,,,,,
2023-02-21,Finishing,3-K-802-C,True,76.01743780831472,69.84438214968083,Normal,No,No,Normal Operation,2.263069555626407,0.7949936744008395,186.0226104079629,,,,,,,
2023-02-21,Finishing,3-M-501,True,74.11522480635483,68.66107589077953,Normal,No,No,Normal Operation,2.4235750697764056,1.3126682864936956,182.0488036821439,,,,,,,
2023-02-21,Finishing,3-M-502,True,72.888918164178,67.28256686892281,Normal,No,No,Normal Operation,2.8748193655656147,1.475567386613243,181.6576536058597,,,,,,,
2023-02-21,Finishing,3-M-503,True,76.88128083171209,69.29692011308352,Normal,No,No,Normal Operation,2.3717118686440193,1.0679007334976454,179.84793802260694,,,,,,,
2023-02-21,Finishing,3-M-504,True,76.5016709171708,71.71278646760544,Normal,No,No,Normal Operation,2.7373150604435432,0.9490917439588749,178.4018974572985,,,,,,,
2023-02-21,Finishing,3-M-505,True,75.05881612497379,72.31861029676969,Normal,No,No,Normal Operation,1.9925054067137364,0.9210413963635948,170.0557569074826,,,,,,,
2023-02-22,Butene,2-P-2101-A,True,78.75753869815696,68.57839414039175,Normal,No,No,Normal Operation,3.1424862912537725,0.81016570662207,186.88876600380823,,,,,,,
2023-02-22,Butene,2-P-2301-B,True,73.35022487069652,71.70536504230145,Normal,Yes,No,Normal Operation,2.242122035247806,1.0730974530934891,174.9530768852194,,,,,,,
2023-02-22,Butene,2-P-2302-A,True,74.53196830088719,67.27052824010532,Normal,No,No,Normal Operation,2.657782339083604,0.7721442216518728,175.4754790151308,,,,,,,
2023-02-22,Butene,2-P-2306-A,True,75.85517798651885,71.62513753446301,Normal,No,No,Normal Operation,2.612291391285672,1.2085951594314468,175.82789562522947,,,,,,,
2023-02-22,Butene,2-P-2201-B,True,75.7017009362074,70.84686594484359,Normal,No,No,Normal Operation,2.535753160967162,1.3536238617620344,179.5811623911039,,,,,,,
2023-02-22,Butene,2-P-2202-B,True,76.41116003510561,67.94190809593749,Normal,No,No,Normal Operation,2.2329868869577556,1.201055163222568,179.02939990880512,,,,,,,
2023-02-22,Butene,2-P-2203-B,True,76.85753095671609,72.42507452853975,Normal,No,No,Normal Operation,2.2972442139609512,1.3466085828405339,181.41702535148497,,,,,,,
2023-02-22,Butene,2-P-2304-B,True,75.02714850345612,70.18393721403625,High,No,No,Normal Operation,2.8383379327448006,1.3718262032693667,184.50160806700868,,,,,,,
2023-02-22,Butene,2-P-2305-B,True,76.25406524100104,70.63065938213836,Low,No,No,Normal Operation,2.9340029394299583,1.1910292813172232,182.18110901295702,,,,,,,
2023-02-22,Butene,2-P-2401-A,True,76.89467241790987,64.88012908130287,Normal,No,No,Normal Operation,2.3640845627790124,1.1129913195047068,167.3438176990977,,,,,,,
2023-02-22,Butene,2-P-2601-A,True,76.96574976894769,69.07813378728771,Normal,No,No,Normal Operation,2.690638997974562,1.6366329012452252,189.45814901793528,,,,,,,
2023-02-22,Butene,2-P-2701,True,73.61560669598734,69.89793834644918,Normal,No,No,Normal Operation,2.9965992705517275,1.0211297509409545,170.54712151470247,,,,,,,
2023-02-22,Butene,2-P-2501-A,True,72.42425179812763,67.7576744056674,Normal,No,No,Normal Operation,2.378069990704914,1.2059306896918474,178.58965096809487,,,,,,,
2023-02-22,Butene,2-P-2502-A,True,72.13453733831125,72.03433862885572,Normal,No,No,Normal Operation,2.0946581291812736,1.4769076082011026,180.2219364884554,,,,,,,
2023-02-22,Butene,2-P-2602-A,True,75.66157892736045,70.92094922617122,Normal,No,No,Normal Operation,2.7363387557545273,1.1071826153638318,179.43323367204493,,,,,,,
2023-02-22,Butene,2-P-2303-A,True,74.7876343264683,67.12515989001746,High,Yes,No,Normal Operation,2.648070033518359,1.222343411423528,184.34656874453765,,,,,,,
2023-02-23,Distillation,3-P-901-B,True,75.76536048409119,73.08291628729978,High,No,No,Normal Operation,2.3744395731519012,1.1799375181619711,189.07513248060044,,,,,,,
2023-02-23,Distillation,3-P-902-B,True,73.71237665701526,72.32904249059685,Normal,No,No,Normal Operation,2.187956582628239,1.2148482013082846,177.5192175076223,,,,,,,
2023-02-23,Distillation,3-P-903-A,True,75.43551822534441,74.31569106513707,Normal,No,No,Normal Operation,2.418509733487384,1.0716785300354248,187.14017047582846,67.71316013287063,Normal,No,No,2.5546247931955905,1.5828591064594966,173.15644251697273
2023-02-23,Distillation,3-P-903-C,True,76.49289901989549,71.43919800636505,Normal,No,Yes,Normal Operation,2.542381643517177,1.0169092744688328,185.93920753148308,62.99496116974672,Normal,No,No,2.8981856942285558,1.235066014844038,173.8213927937133
2023-02-23,Distillation,3-P-904-B,True,75.41859715981833,66.9159002663416,Normal,No,No,Normal Operation,2.79229580603525,1.2436142636633043,185.5328868245642,,,,,,,
2023-02-23,Distillation,3-P-905-B,True,72.88613423666261,69.48837749713931,Normal,No,No,Normal Operation,2.44779878421207,0.8696007236033069,184.96695894908964,,,,,,,
2023-02-23,Distillation,3-P-906-A,True,73.64356031778556,71.37350394734581,Normal,No,No,Normal Operation,2.673316870136091,1.299005011964417,176.6573283814445,,,,,,,
2023-02-23,Distillation,3-P-907-A,True,73.57296080661591,67.93248876374993,Low,No,No,Normal Operation,2.0910996637876087,1.110414617441278,176.41884570408183,,,,,,,
2023-02-23,Distillation,3-P-909-B,True,72.33805479909337,72.71902512877584,Normal,No,No,Normal Operation,2.808606038900022,0.9496000224502127,172.0100149066895,,,,,,,
2023-02-23,Distillation,3-P-910-B,True,73.57502705924938,69.29002150193702,Normal,No,No,Normal Operation,2.629511809451696,1.4740349963880626,179.7253360047558,,,,,,,
2023-02-23,Distillation,3-P-911-A,True,78.75386481034606,71.31199362542903,High,No,No,Normal Operation,2.6529575482068095,0.9721376072645191,181.4062872099445,,,,,,,
2023-02-23,Distillation,3-P-912-B,True,75.91449924713756,70.68926816969349,Normal,No,No,Normal Operation,3.0164958535491326,0.7988655723795948,176.73704905030064,,,,,,,
2023-02-23,Distillation,3-P-914-B,True,73.23427504705462,68.14362643788695,Normal,No,No,Normal Operation,3.0502143543966387,1.1368697248319908,182.89202695500768,,,,,,,
2023-02-23,Distillation,3-P-916-B,True,74.84617458219509,72.39904267637756,Normal,No,No,Normal Operation,1.9225526280255807,1.5456793434305733,166.14862640889407,,,,,,,
2023-02-23,Distillation,3-P-917,True,71.93965128764931,72.55220175043087,Normal,No,No,Normal Operation,2.0186404222683043,0.6726493955212628,173.06708318078188,,,,,,,
2023-02-23,Distillation,3-K-901,True,74.65742647022344,70.33381297205727,Normal,No,No,Normal Operation,2.4837887034265718,1.176453262279579,178.54995995672,,,,,,,
2023-02-23,Distillation,3-K-1001-B,True,73.7305983065046,71.95138798017204,High,No,No,Normal Operation,2.1810677498061244,1.6094341240579324,184.43372190986173,,,,,,,
2023-02-23,Distillation,3-K-1001-C,True,75.88253120655183,70.03525857056945,High,No,No,Normal Operation,2.965671480945903,1.0219513177728305,177.72239871051153,,,,,,,
2023-02-23,Distillation,3-P-1001-A,True,76.81396926826136,69.31974673074544,Normal,No,No,Normal Operation,2.0682234503266854,1.1370369097260922,181.85600119039287,,,,,,,
2023-02-23,Distillation,3-P-1001-C,True,77.0475458533334,73.40670327547282,Normal,No,No,Normal Operation,2.666215186644313,1.4281799770084498,181.89332114949184,,,,,,,
2023-02-23,Distillation,3-P-1001-D,True,74.78018043499686,69.04347955663226,Normal,No,No,Normal Operation,2.5224253541125314,0.8476256025232971,173.55559367583888,,,,,,,
2023-02-23,Distillation,3-P-1001-E,True,74.79462651940922,70.6616878924985,High,No,No,Normal Operation,2.492903364909595,1.1095355065753048,182.77744070200055,,,,,,,
2023-02-23,Distillation,3-P-1001-F,True,75.2285300447049,70.68237952541398,Low,No,No,Normal Operation,2.6608500779060384,0.9991198948811795,174.9527771014637,,,,,,,
2023-02-23,Distillation,3-P-1011,True,74.88658749426688,70.87327578250995,Normal,No,No,Normal Operation,2.227842159781451,1.0872848765143637,175.64145376732824,,,,,,,
2023-02-23,Distillation,3-P-1101-A,True,76.33876931802016,66.99808311947154,Normal,No,No,Normal Operation,2.4945096513729945,1.1706929551977585,185.46454212860925,,,,,,,
2023-02-23,Distillation,3-P-920-B,True,74.21432517649293,66.53719287579705,Normal,Yes,No,Normal Operation,2.5289314601082107,1.0127119304715686,180.27739282349071,,,,,,,
2023-02-23,Distillation,3-P-1102-A,True,75.18662370980343,70.82639399613626,Normal,No,No,Normal Operation,2.5078436410275593,1.1557811726547518,185.09367034060875,,,,,,,
2023-02-23,Distillation,3-P-1121,True,76.11772922481542,72.76911335991623,Normal,No,No,Normal Operation,2.8068126613555466,1.3221082547538656,172.35617960859287,,,,,,,
2023-02-23,Distillation,3-P-1122,True,76.75045923852917,69.65585600499895,Normal,No,No,Normal Operation,2.739486716294328,1.4607296554402471,178.33663827468396,,,,,,,
2023-02-23,Distillation,3-P-1201-B,True,75.41160983946642,71.44229446519863,Normal,No,No,Normal Operation,2.7774232403297723,1.5733187115636937,178.35963164153154,,,,,,,
2023-02-23,Distillation,3-P-1202-A,True,75.69140353323587,72.79171791259508,High,No,No,Normal Operation,3.019980643437127,1.2920189935718227,182.41807846035067,,,,,,,
2023-02-23,Distillation,3-RUP-901,True,72.22314220083076,68.62059813521702,Normal,No,No,Normal Operation,2.6031741125602164,1.0909482611270926,187.06262671950302,,,,,,,
2023-02-23,Distillation,3-RUK-901,True,74.16623402996836,67.52794697362808,Normal,No,No,Normal Operation,2.7584591048590963,1.0984037599235885,186.16553210492336,,,,,,,
2023-02-27,Reaction,3-P-101,True,74.50411325436748,71.65575218641658,Normal,No,No,Normal Operation,2.0033843997815914,0.9636729707309815,188.01013846845814,,,,,,,
2023-02-27,Reaction,3-P-102-B,True,74.82055205630431,67.84776834614819,Normal,No,No,Normal Operation,2.45977990603943,1.5668499271968712,179.0636273528345,,,,,,,
2023-02-27,Reaction,3-P-103-A,True,76.98207848690959,70.15190302521627,High,No,No,Normal Operation,2.48777221858942,1.5093799645878891,176.83909429984743,64.09565651891754,Normal,No,No,2.3928191719720235,1.1654617279958461,189.20171825575298
2023-02-27,Reaction,3-P-201,True,75.6942091586205,70.85003928015257,Low,No,No,Normal Operation,2.5652163420504968,1.141982376358421,182.62392791829893,,,,,,,
2023-02-27,Reaction,3-P-202,True,73.68332072186159,67.12684255606604,Normal,No,No,Normal Operation,2.772162373127765,1.4893498045623765,180.41286380789023,,,,,,,
2023-02-27,Reaction,3-P-203,True,75.62412606984557,70.46270423356192,Normal,No,No,Normal Operation,2.4800746888025795,1.3064666848128275,180.89861976050733,,,,,,,
2023-02-27,Reaction,3-P-204,True,76.26366311642346,74.26035125128625,Normal,No,No,Normal Operation,2.7293199324514075,1.3167231830344697,186.0120447429075,,,,,,,
2023-02-27,Reaction,3-P-205,True,75.44281544147232,68.575430757557,Normal,No,No,Normal Operation,2.467954799781221,0.9187102706522137,181.78009440409485,,,,,,,
2023-02-27,Reaction,3-P-206,True,74.03008385733158,69.30007252457645,Normal,No,No,Normal Operation,2.4192496785571795,1.3621623505777682,171.56628468673054,,,,,,,
2023-02-27,Reaction,3-P-208,True,73.39681003756913,71.5242380599084,Normal,No,No,Normal Operation,2.256812630399729,1.04904352596906,184.69501943374155,,,,,,,
2023-02-27,Reaction,3-P-209,True,74.99758682105437,70.24784748030385,Normal,No,No,Normal Operation,3.048898563306849,1.137956803444187,176.62575008026224,,,,,,,
2023-02-27,Reaction,3-P-301-B,True,71.39214593889906,69.94883826471585,Normal,Yes,No,Normal Operation,2.4523517803211496,1.4241047511760943,184.47197300160107,66.54540836425609,Normal,No,No,2.5066018137990804,1.1982182194659097,184.8073681462495
2023-02-27,Reaction,3-P-301-C,True,76.3370909050658,65.06549252479422,Normal,No,No,Normal Operation,2.3679304440572944,0.9362664861959805,170.51895453514047,64.00761990690432,Normal,No,No,2.6794660815313027,1.2482677771521173,188.516018444253
2023-02-27,Reaction,3-K-101-A,True,82.03499242230805,76.10550713302294,Normal,No,No,Requires Maintenance,3.315586236068556,1.1194548771104038,197.902516631296,,,,,,,
2023-02-27,Reaction,3-K-301-B,True,75.71994948373798,68.57979955296754,Normal,No,No,Normal Operation,2.7028554310257467,0.8050250103812261,174.2228193082337,,,,,,,
2023-02-27,Reaction,3-P-301-C,True,74.99283078481696,69.27224877224272,Normal,No,No,Normal Operation,2.455568325906604,1.191977534647826,187.93575668304823,63.964041495930694,Normal,No,No,2.062086968496491,0.9679607133316188,185.03051697204066
2023-02-27,Reaction,3-P-302-A,True,77.52322263449489,69.83356090233225,Normal,No,No,Normal Operation,2.2869951035856353,0.8821368211517411,182.9726656455153,,,,,,,
2023-02-27,Reaction,3-P-302-C,True,78.01478775806298,68.14224292493104,Normal,No,No,Normal Operation,2.5532961791080817,1.3288775811216644,176.65601762259104,,,,,,,
2023-02-27,Reaction,3-P-303-A,True,74.01178728660712,69.7033480796158,Normal,No,No,Normal Operation,2.2274464884969754,1.3767460954478354,181.88474243657112,,,,,,,
2023-02-27,Reaction,3-P-304-B,True,73.54865910119669,70.40160292245245,Normal,No,No,Normal Operation,2.7261617992317944,1.1856400436656125,181.27148265909722,,,,,,,
2023-02-27,Reaction,3-P-305-A,True,76.14168036435494,67.08720858405891,Normal,No,No,Normal Operation,2.9238163386809726,1.1893990619852797,187.21143212128865,,,,,,,
2023-02-27,Reaction,3-P-306-A,True,77.68183400996872,72.10646458280078,Normal,Yes,No,Normal Operation,2.348679988060934,1.1593949440201816,176.76244789724402,,,,,,,
2023-02-27,Reaction,3-M-301,True,72.10676613251124,70.46547554518557,Normal,No,No,Normal Operation,2.3060716653726425,1.4279632020738955,189.42724694408332,65.00481184415736,Normal,No,No,2.469951848193628,0.7441817030921248,183.80432440699894
2023-02-27,Reaction,3-M-201,True,76.73517827452575,72.50150325809066,Normal,No,No,Normal Operation,2.500337942848086,1.2680304747393376,172.99334866621564,,,,,,,
2023-02-27,Reaction,3-M-203,True,74.71833329708547,71.64248902888849,Normal,No,No,Normal Operation,3.038907173005813,1.1732570622613605,174.97440872071675,,,,,,,
2023-02-27,Reaction,3-M-205,True,75.73685775183672,67.95179861327105,Normal,No,No,Normal Operation,2.478589099134818,1.2757481709695255,174.7118465230056,,,,,,,
2023-02-27,Reaction,3-M-207,True,75.9947305799401,67.68307126356885,Normal,No,No,Normal Operation,2.6845311211025527,1.3557503146342942,181.48868067488763,,,,,,,
2023-02-27,Reaction,3-M-209,True,73.43584795528241,68.53912379971317,Normal,No,No,Normal Operation,2.91317554266094,1.0292903633936663,184.00642267724376,,,,,,,
2023-02-27,Reaction,3-P-401-A,True,74.00497723408814,70.22112349101432,Normal,No,No,Normal Operation,2.623067579521296,1.2008490784899093,170.60350414152668,,,,,,,
2023-02-27,Reaction,3-K-102,True,77.984304926706,69.59374039791881,Normal,No,No,Normal Operation,2.7817473045589836,1.5900546914478144,189.71244610028842,,,,,,,
2023-02-27,Reaction,3-K-401,True,75.78270007998987,70.62541591587515,Normal,No,No,Normal Operation,2.4849549778433397,1.2153119657733669,170.08206519905562,,,,,,,
2023-02-27,Reaction,3-K-402,True,72.03748280345464,69.05384776781226,Normal,No,No,Normal Operation,2.5523998705585784,1.3614467953363651,180.61950882644194,,,,,,,
2023-02-28,Finishing,3-P-501-A,True,72.28922654887305,70.55617369405645,Normal,No,No,Normal Operation,2.596019364386799,1.3305009162353625,183.17656981431492,,,,,,,
2023-02-28,Finishing,3-P-502-A,True,74.49997159383402,71.79723807565843,Normal,No,No,Normal Operation,2.9765723157222985,1.097689647656539,186.26756311781213,,,,,,,
2023-02-28,Finishing,3-P-503-B,True,77.61852997025869,68.64835296628576,Normal,No,No,Normal Operation,2.5333060233671993,1.5427071715982756,181.54743579661633,,,,,,,
2023-02-28,Finishing,3-P-504-A,True,75.52606410367038,70.14069434010443,Normal,No,No,Normal Operation,2.737054188703428,1.2301491927499493,185.6765852195426,,,,,,,
2023-02-28,Finishing,3-P-601-A,True,74.31433292308645,71.16797867412889,Low,No,No,Normal Operation,2.339081599494921,1.2161437738518655,181.46210079119058,,,,,,,
2023-02-28,Finishing,3-P-601-C,True,77.40371042215388,66.86646833799222,Normal,No,No,Normal Operation,2.436551390536568,1.1174480074533237,183.12350468307872,,,,,,,
2023-02-28,Finishing,3-P-601-D,True,73.33156088410419,72.99710354586084,Normal,No,No,Normal Operation,2.691383496814498,1.2501497512229325,182.39852331218557,,,,,,,
2023-02-28,Finishing,3-P-602-A,True,78.87144647857275,66.1435960754549,Normal,No,No,Normal Operation,2.8163839277215423,1.3257913440328966,179.95449651260347,,,,,,,
2023-02-28,Finishing,3-P-602-C,True,73.52565502612423,69.70722245926675,High,No,No,Normal Operation,3.160931165438228,1.1099447133196456,178.58369987045387,,,,,,,
2023-02-28,Finishing,3-P-602-D,True,74.1315745970273,67.38970566454552,Normal,No,No,Normal Operation,2.8344832663274153,1.157294594505019,183.1920135712788,,,,,,,
2023-02-28,Finishing,3-P-603-B,True,75.00498646384487,72.25876697932908,Normal,No,No,Normal Operation,2.5252366328959757,1.084517817142738,180.6143822470571,,,,,,,
2023-02-28,Finishing,3-P-604-B,True,74.02049856586314,74.75246457152308,High,No,No,Normal Operation,1.9639177342087313,1.6557472005137894,168.37741812649995,,,,,,,
2023-02-28,Finishing,3-P-604-C,True,72.95015439996443,69.86441606700399,Normal,No,No,Normal Operation,2.075111642316892,1.1979290362040433,184.19740337235976,,,,,,,
2023-02-28,Finishing,3-P-604-D,True,74.64108599593602,69.7651050362283,High,No,No,Normal Operation,2.761747015691927,1.1501930216112992,181.12370620294044,,,,,,,
2023-02-28,Finishing,3-P-605-1,True,75.01671300921325,69.60349826877099,Normal,No,No,Normal Operation,1.9874438858051877,1.1222011940354968,183.51465682293383,,,,,,,
2023-02-28,Finishing,3-P-605-2,True,74.20860016094512,70.46903454141547,Normal,No,No,Normal Operation,3.205590537323092,1.0063159478599082,189.4674584062587,,,,,,,
2023-02-28,Finishing,3-P-606-1,True,77.84574412460555,69.68708244549636,Normal,No,No,Normal Operation,2.5774359905097923,1.1108392198207673,183.75526530462653,,,,,,,
2023-02-28,Finishing,3-P-606-2,True,75.07257228421051,72.15425257786227,Normal,No,No,Normal Operation,2.2002466429771914,1.3641444039666837,179.37915233049966,,,,,,,
2023-02-28,Finishing,3-P-607-1,True,74.50557809855827,69.6368655684697,Normal,No,No,Normal Operation,2.0573960730328897,0.9871787802963459,175.50112525713863,,,,,,,
2023-02-28,Finishing,3-P-607-2,True,73.42137957751311,71.16489947145936,Normal,No,No,Normal Operation,2.175070715083538,1.329833431128867,178.9961159195476,,,,,,,
2023-02-28,Finishing,3-P-608-1,True,75.26855082070186,69.94612189243645,Normal,No,No,Normal Operation,2.851287731125674,1.3968159654223031,182.89167617289294,,,,,,,
2023-02-28,Finishing,3-P-608-2,True,73.95019745413325,69.88208618931517,Normal,No,No,Normal Operation,2.296827860840409,1.0012105308233565,188.75964820039547,,,,,,,
2023-02-28,Finishing,3-P-609-1,True,73.98991640456784,72.82325559658936,Normal,No,No,Normal Operation,2.191939984056168,1.3545732043634042,175.64817460640128,,,,,,,
2023-02-28,Finishing,3-P-609-2,True,72.03187451780548,67.2624657686095,Normal,No,No,Normal Operation,2.316186379055532,0.939729535602368,186.98948161962912,,,,,,,
2023-02-28,Finishing,3-P-610-1,True,76.6953095097916,70.02280559873091,Normal,No,No,Normal Operation,3.0304549971837114,1.113196332232585,185.1553955308687,,,,,,,
2023-02-28,Finishing,3-P-610-2,True,77.11127157084917,65.48044125551881,Normal,No,No,Normal Operation,2.4089177814234364,1.553567797734141,182.86345235344587,,,,,,,
2023-02-28,Finishing,3-P-611-1,True,73.6124726922802,71.12649295806082,Normal,No,No,Normal Operation,2.6310901413212022,1.4357376043526935,179.32623905228473,,,,,,,
2023-02-28,Finishing,3-P-611-2,True,73.19489926477371,70.40192212896459,Normal,No,No,Normal Operation,2.9342802883457035,1.4751183699019836,189.69022139711828,,,,,,,
2023-02-28,Finishing,3-P-612-1,True,74.3965648317132,67.53038112927963,Normal,No,No,Normal Operation,2.788427863283847,1.2363421457838493,185.01811189536915,,,,,,,
2023-02-28,Finishing,3-P-612-2,True,75.9756345734118,68.6389254800578,Normal,No,No,Normal Operation,2.289746559713443,1.4953215686454095,177.64120725696256,,,,,,,
2023-02-28,Finishing,3-K-602-A,True,74.98429615197348,70.94706338751756,Normal,No,No,Normal Operation,2.0406411843414807,1.185965019592765,179.46258303537346,,,,,,,
2023-02-28,Finishing,3-K-602-C,True,74.69357656680647,70.8887156176515,Normal,No,No,Normal Operation,2.5515275900227876,1.2959776797275466,173.5941367335556,,,,,,,
2023-02-28,Finishing,3-K-603-1,True,73.9240070266012,71.25074959860025,Normal,No,No,Normal Operation,2.962264830265277,1.4502920764660612,178.98615295807573,,,,,,,
2023-02-28,Finishing,3-K-603-2,True,73.35548019637413,71.78794424342102,Normal,No,No,Normal Operation,2.6570476156272993,1.1737971687043731,186.3653459445001,,,,,,,
2023-02-28,Finishing,3-K-605-B,True,75.56334470041568,71.00837584485657,Normal,No,No,Normal Operation,2.6763316798155232,1.5655610202445165,183.27533629694383,,,,,,,
2023-02-28,Finishing,3-K-605-C,True,73.62393058723241,69.48856032467526,Normal,No,No,Normal Operation,1.9854634316679798,1.2414356382318832,172.7566464624373,,,,,,,
2023-02-28,Finishing,3-K-605-D,True,71.93516044486408,72.2772432244146,Normal,No,No,Normal Operation,2.4156021737588507,1.266009068259039,175.02301525559494,,,,,,,
